lhub_ts,dest_ip,count,dest_port,action
,52.88.201.222,1,443,allowed
,52.88.225.181,1,443,allowed
,52.88.58.102,1,443,allowed
,52.88.59.72,4,443,allowed
,52.88.89.180,4,443,allowed
,52.89.102.163,1,443,allowed
,52.89.111.210,3,443,allowed
,52.89.139.175,1,443,allowed
,52.89.174.27,2,443,allowed
,52.89.175.187,4,443,allowed
,52.89.247.143,3,443,allowed
,52.89.51.22,8,443,allowed
,52.89.79.226,5,443,allowed
,52.9.2.149,5,443,allowed
,52.9.212.69,1,443,allowed
,52.9.241.102,28,443,allowed
,52.9.26.166,1,443,allowed
,52.9.30.26,1,443,allowed
,52.9.58.240,3,443,allowed
,52.9.69.0,6,443,allowed
,52.9.70.178,1,443,allowed
,52.9.90.128,1,443,allowed
,52.91.190.240,1,443,allowed
,52.94.224.25,4,443,allowed
,52.94.225.227,5,443,allowed
,52.94.226.161,4,443,allowed
,52.94.228.73,4,443,allowed
,52.94.229.214,2,443,allowed
,52.94.232.0,7,443,allowed
,52.94.232.195,7,443,allowed
,52.94.232.32,2,443,allowed
,52.94.232.33,3,443,allowed
,52.94.232.39,1,443,allowed
,52.94.233.131,1,443,allowed
,52.94.233.94,13,443,allowed
,52.94.234.174,3,443,allowed
,52.94.236.223,8,443,allowed
,52.94.236.25,2,443,allowed
,52.94.240.240,14,443,allowed
,52.94.241.34,1,443,allowed
,52.96.31.178,2,443,allowed
,54.147.149.224,1,443,allowed
,54.148.109.140,3,443,allowed
,54.148.139.172,1,443,allowed
,54.148.174.253,1,443,allowed
,54.148.222.85,1,443,allowed
,54.148.248.23,1,443,allowed
,54.148.39.208,333,443,allowed
,54.148.39.208,42,443,blocked
,54.149.101.201,7,443,allowed
,54.149.128.109,12,443,allowed
,54.149.129.221,6,443,allowed
,54.149.141.90,1,443,allowed
,54.149.153.72,1,443,allowed
,54.149.18.9,167,443,allowed
,54.149.19.17,3,443,allowed
,54.149.244.119,1,443,allowed
,54.149.28.165,14,443,allowed
,54.149.29.182,4,443,allowed
,54.149.61.48,1,443,allowed
,54.152.127.232,1,443,allowed
,54.152.154.91,8,443,allowed
,54.152.25.113,9,443,allowed
,54.153.116.149,1,443,allowed
,54.153.118.58,2,443,allowed
,54.154.116.86,1,443,allowed
,54.156.231.140,4,443,allowed
,54.156.237.123,3,443,allowed
,54.157.38.70,1,443,allowed
,54.157.73.87,5,443,allowed
,54.158.160.182,1,443,allowed
,54.159.103.106,10,443,allowed
,54.161.131.56,1,443,allowed
,54.162.24.144,642,9997,allowed
,54.163.17.241,1,443,allowed
,54.163.18.94,15,443,allowed
,54.164.212.100,3,443,allowed
,54.164.68.43,5,443,allowed
,54.165.102.254,1,443,allowed
,54.165.176.103,1,443,allowed
,54.165.181.205,1,443,allowed
,54.165.51.142,2,443,allowed
,54.165.59.181,1,443,allowed
,54.172.106.178,2,443,allowed
,54.172.198.255,4,443,allowed
,54.172.247.166,3,443,allowed
,54.173.11.238,2,443,allowed
,54.173.208.39,48,443,allowed
,54.173.68.15,1,443,allowed
,54.174.117.117,1,443,allowed
,54.174.200.22,62,443,allowed
,54.174.236.150,4,443,allowed
,54.174.250.122,1,443,allowed
,54.174.37.250,1,443,allowed
,54.174.79.77,2,443,allowed
,54.174.97.254,7,443,allowed
,54.175.213.177,1,443,allowed
,54.175.22.127,3,443,allowed
,54.176.157.57,9,443,allowed
,54.176.187.238,1,443,allowed
,54.176.246.27,1,443,allowed
,54.177.54.99,1,443,allowed
,54.178.163.74,1,443,allowed
,54.183.112.26,1,443,allowed
,54.183.120.24,1,443,allowed
,54.183.172.108,1,443,allowed
,54.183.2.221,1,443,allowed
,54.183.238.148,1,443,allowed
,54.183.37.99,1,443,allowed
,54.186.119.254,1,443,allowed
,54.186.127.120,8,443,allowed
,54.186.165.95,17,443,allowed
,54.186.73.147,1,443,allowed
,54.187.101.23,2,443,allowed
,54.187.151.23,2,443,allowed
,54.187.159.182,10,443,allowed
,54.187.218.179,1,443,allowed
,54.187.246.64,2,443,allowed
,54.187.29.234,1,443,allowed
,54.187.68.64,1,443,allowed
,54.191.125.24,2,443,allowed
,54.191.32.71,1,443,allowed
,54.191.69.20,2,443,allowed
,54.191.82.140,1,443,allowed
,54.191.82.17,1613,22,blocked
,54.191.82.17,89,443,allowed
,54.191.91.120,2,443,allowed
,54.192.145.222,3,443,allowed
,54.192.146.102,1,443,allowed
,54.192.147.137,1,443,allowed
,54.192.147.15,1,443,allowed
,54.192.147.75,1,443,allowed
,54.193.28.102,1,443,allowed
,54.193.30.244,3,443,allowed
,54.194.148.72,1,443,allowed
,54.194.168.165,2,443,allowed
,54.194.98.62,1,443,allowed
,54.197.191.169,1,443,allowed
,54.197.232.19,1,443,allowed
,54.197.239.73,1,443,allowed
,54.198.71.159,5,443,allowed
,54.199.130.176,1,443,allowed
,54.200.220.26,1,443,allowed
,54.200.26.214,2,443,allowed
,54.200.83.175,1,443,allowed
,54.201.146.152,1,443,allowed
,54.201.200.138,1,443,allowed
,54.201.22.140,9,443,allowed
,54.201.29.208,1,443,allowed
,54.202.205.9,41,443,allowed
,54.203.26.44,1,443,allowed
,54.204.24.179,2,443,allowed
,54.208.15.78,3,443,allowed
,54.208.84.26,2,443,allowed
,54.209.137.253,2,443,allowed
,54.209.155.66,1,443,allowed
,54.209.190.254,1,443,allowed
,54.209.191.41,5,443,allowed
,54.209.204.79,1,443,allowed
,54.209.212.59,16,443,allowed
,54.209.233.113,185,443,allowed
,54.209.233.140,3,443,allowed
,54.209.252.121,2,443,allowed
,54.210.135.45,3,443,allowed
,54.210.156.210,19,443,allowed
,54.210.194.125,59,443,allowed
,54.210.241.174,134,443,allowed
,54.210.244.131,25,443,allowed
,54.210.33.191,1,443,allowed
,54.210.34.212,3,443,allowed
,54.210.83.187,1,443,allowed
,54.210.89.192,1,443,allowed
,54.213.178.201,6,443,allowed
,54.213.187.125,1,443,allowed
,54.213.187.208,1,443,allowed
,54.213.222.52,2,443,allowed
,54.214.22.182,1,443,allowed
,54.214.254.169,1,443,allowed
,54.214.28.220,2,443,allowed
,54.214.37.27,3,443,allowed
,54.214.71.6,4,80,allowed
,54.214.87.230,165,443,allowed
,54.215.176.103,2,443,allowed
,54.215.212.137,1,443,allowed
,54.215.229.96,1,443,allowed
,54.215.99.83,2,443,allowed
,54.218.27.225,5,443,allowed
,54.218.39.5,4,443,allowed
,54.218.45.31,3,443,allowed
,54.218.80.178,1,443,allowed
,54.219.109.43,2,443,allowed
,54.219.149.119,1,443,allowed
,54.219.152.236,2,443,allowed
,54.219.161.41,2,443,allowed
,54.219.49.73,6,443,allowed
,54.221.212.252,1,443,allowed
,54.221.239.218,1,443,allowed
,54.221.255.234,1,443,allowed
,54.225.114.179,1,443,allowed
,54.225.130.207,1,443,allowed
,54.225.141.49,1,443,allowed
,54.225.142.178,1,443,allowed
,54.225.142.201,2,443,allowed
,54.225.143.147,1,443,allowed
,54.225.144.196,2,443,allowed
,54.225.145.232,1,443,allowed
,54.225.147.185,1,443,allowed
,54.225.172.20,1,443,allowed
,54.225.174.28,1,443,allowed
,54.225.184.64,1,443,allowed
,54.225.212.15,1,443,allowed
,54.225.93.51,1,443,allowed
,54.229.218.113,1,443,allowed
,54.229.28.170,1,443,allowed
,54.230.144.110,3,443,allowed
,54.230.144.158,1,443,allowed
,54.230.144.223,7,443,allowed
,54.230.144.44,166,443,allowed
,54.230.145.100,3,443,allowed
,54.230.145.187,1,443,allowed
,54.230.145.92,17,443,allowed
,54.230.146.234,1,443,allowed
,54.230.146.235,8,443,allowed
,54.230.147.121,1,443,allowed
,54.230.147.16,2,443,allowed
,54.230.147.167,12,443,allowed
,54.230.147.58,9,443,allowed
,54.230.33.236,1,443,allowed
,54.230.34.59,5,443,allowed
,54.230.35.10,1,443,allowed
,54.230.35.102,2,443,allowed
,54.230.35.105,2,443,allowed
,54.230.35.106,6,443,allowed
,54.230.35.108,3,443,allowed
,54.230.35.111,2,443,allowed
,54.230.35.112,2,443,allowed
,54.230.35.115,1,443,allowed
,54.230.35.12,2,443,allowed
,54.230.35.122,2,443,allowed
,54.230.35.125,1,443,allowed
,54.230.35.129,8,443,allowed
,54.230.35.14,2,443,allowed
,54.230.35.15,5,443,allowed
,54.230.35.18,2,443,allowed
,54.230.35.20,4,443,allowed
,54.230.35.22,6,443,allowed
,54.230.35.22,1,80,allowed
,54.230.35.25,6,443,allowed
,54.230.35.27,2,443,allowed
,54.230.35.28,1,443,allowed
,54.230.35.40,1,443,allowed
,54.230.35.41,1,443,allowed
,54.230.35.44,4,443,allowed
,54.230.35.48,2,443,allowed
,54.230.35.50,5,443,allowed
,54.230.35.50,6,80,allowed
,54.230.35.51,2,443,allowed
,54.230.35.52,1,443,allowed
,54.230.35.54,2,443,allowed
,54.230.35.57,1,443,allowed
,54.230.35.60,3,443,allowed
,54.230.35.64,6,80,allowed
,54.230.35.65,1,443,allowed
,54.230.35.66,6,443,allowed
,54.230.35.67,1,443,allowed
,54.230.35.71,3,443,allowed
,54.230.35.73,1,443,allowed
,54.230.35.76,2,443,allowed
,54.230.35.77,1,443,allowed
,54.230.35.81,3,443,allowed
,54.230.35.83,1,443,allowed
,54.230.35.91,3,443,allowed
,54.230.35.93,1,443,allowed
,54.230.35.98,1,443,allowed
,54.230.35.99,1,443,allowed
,54.231.120.58,6,443,allowed
,54.235.114.217,1,443,allowed
,54.235.130.153,1,443,allowed
,54.235.147.179,2,443,allowed
,54.235.168.206,1,443,allowed
,54.235.176.150,1,443,allowed
,54.235.191.143,1,443,allowed
,54.235.78.192,2,443,allowed
,54.235.80.76,1,443,allowed
,54.235.98.225,1,443,allowed
,54.236.100.176,1,443,allowed
,54.236.124.222,4,443,allowed
,54.236.176.212,1,443,allowed
,54.236.179.122,2,443,allowed
,54.236.185.76,1,443,allowed
,54.236.200.27,4,443,allowed
,54.236.213.98,1,443,allowed
,54.236.65.67,1,443,allowed
,54.236.69.214,2,80,allowed
,54.236.88.110,1,443,allowed
,54.236.98.36,12,443,allowed
,54.239.17.112,3,443,allowed
,54.239.17.86,2,443,allowed
,54.239.23.94,1,443,allowed
,54.239.24.186,1,443,allowed
,54.239.26.246,1,443,allowed
,54.239.26.255,2,443,allowed
,54.239.27.16,1,443,allowed
,54.239.27.33,2,443,allowed
,54.239.29.0,15,443,allowed
,54.241.105.16,2,443,allowed
,54.241.164.252,1,443,allowed
,54.241.180.56,3,443,allowed
,54.241.183.112,5,443,allowed
,54.241.191.232,433,443,allowed
,54.241.191.233,858,443,allowed
,54.241.2.241,35,443,allowed
,54.243.112.174,1,443,allowed
,54.243.123.167,1,443,allowed
,54.243.140.87,1,443,allowed
,54.243.149.90,1,443,allowed
,54.243.163.31,1,443,allowed
,54.243.193.251,1,443,allowed
,54.243.242.253,1,443,allowed
,54.243.243.66,1,443,allowed
,54.243.252.30,1,443,allowed
,54.243.36.160,3,443,allowed
,54.243.38.50,1,443,allowed
,54.243.40.13,1,443,allowed
,54.243.85.0,1,443,allowed
,54.244.115.181,2,443,allowed
,54.244.22.169,2,443,allowed
,54.244.240.215,1,443,allowed
,54.245.227.54,1,443,allowed
,54.246.174.16,3,443,allowed
,54.36.212.191,1,443,allowed
,54.39.53.161,1,443,allowed
,54.67.78.46,2,443,allowed
,54.68.132.173,34,443,allowed
,54.68.159.219,1,443,allowed
,54.68.16.95,1,443,allowed
,54.68.166.121,2,443,allowed
,54.68.177.16,1,443,allowed
,54.68.191.13,4,443,allowed
,54.68.210.210,17,443,allowed
,54.68.26.45,8,443,allowed
,54.68.4.12,39,443,allowed
,54.68.86.248,1,443,allowed
,54.68.90.7,7,443,allowed
,54.69.108.94,6,443,allowed
,54.69.170.199,1,443,allowed
,54.69.170.84,1,443,allowed
,54.69.210.173,6,443,allowed
,54.69.77.0,75,443,allowed
,54.69.77.0,6,443,blocked
,54.69.99.13,237,443,allowed
,54.70.110.188,46,443,allowed
,54.70.201.115,1,443,allowed
,54.71.222.6,1,443,allowed
,54.71.228.147,2,443,allowed
,54.71.230.143,3,443,allowed
,54.72.171.42,11,443,allowed
,54.76.225.200,1,443,allowed
,54.76.242.61,1,443,allowed
,54.80.230.228,7,443,allowed
,54.80.32.13,1,443,allowed
,54.81.102.49,1,443,allowed
,54.81.245.181,2,443,allowed
,54.82.183.116,2,443,allowed
,54.82.229.2,3,443,allowed
,54.83.145.183,1,443,allowed
,54.84.121.48,4,443,allowed
,54.84.180.62,1,443,allowed
,54.84.180.69,1,443,allowed
,54.84.21.207,2,443,allowed
,54.84.73.52,2,443,allowed
,54.84.74.175,2,443,allowed
,54.85.109.204,1,443,allowed
,54.85.132.66,2,443,allowed
,54.85.137.245,2,443,allowed
,54.85.178.158,1,443,allowed
,54.85.231.251,1,443,allowed
,54.85.28.20,1,443,allowed
,54.85.35.194,2,443,allowed
,54.85.62.17,1,443,allowed
,54.85.85.145,1,443,allowed
,54.86.111.152,1,443,allowed
,54.86.112.107,4,443,allowed
,54.87.152.120,2,443,allowed
,54.87.175.4,32,443,allowed
,54.87.43.77,1,443,allowed
,54.88.112.98,2,443,allowed
,54.88.136.252,6,443,allowed
,54.88.167.42,1,443,allowed
,54.88.34.28,2,443,allowed
,54.88.41.231,31,443,allowed
,54.89.253.76,2,443,allowed
,54.89.56.97,1,443,allowed
,54.89.94.62,2,443,allowed
,54.91.99.202,1,443,allowed
,54.93.41.251,41,443,allowed
,62.149.144.29,2,443,allowed
,63.140.56.241,1,443,allowed
,63.140.57.173,9,443,allowed
,63.140.57.246,2,443,allowed
,63.140.60.126,3,443,allowed
,63.140.61.178,3,443,allowed
,63.148.46.52,1,443,allowed
,63.148.46.72,2,80,allowed
,63.148.46.76,1,80,allowed
,63.243.242.217,2,80,allowed
,63.243.242.219,2,80,allowed
,63.251.109.122,2,443,allowed
,63.251.109.123,6,443,allowed
,63.251.109.125,4,443,allowed
,63.251.109.126,16,443,allowed
,63.251.109.128,1,443,allowed
,63.251.109.130,9,443,allowed
,63.251.109.132,10,443,allowed
,63.251.109.133,3,443,allowed
,63.251.109.134,2,443,allowed
,63.251.109.135,7,443,allowed
,63.251.109.136,12,443,allowed
,63.251.109.137,15,443,allowed
,63.251.109.138,1,443,allowed
,63.251.109.139,7,443,allowed
,63.251.109.140,11,443,allowed
,63.251.109.142,3,443,allowed
,63.251.109.143,8,443,allowed
,63.251.109.81,1,443,allowed
,63.251.109.83,25,443,allowed
,63.251.109.84,9,443,allowed
,63.251.109.85,3,443,allowed
,63.251.109.86,26,443,allowed
,63.251.109.87,7,443,allowed
,63.251.109.88,3,443,allowed
,63.33.28.132,4,443,allowed
,63.34.4.106,8,443,allowed
,63.35.39.54,1,443,allowed
,64.150.185.111,61,80,allowed
,64.191.16.50,1,443,allowed
,64.233.177.127,7,19302,blocked
,64.233.177.94,6,443,allowed
,64.233.185.94,3,443,allowed
,64.233.191.127,11,19302,blocked
,64.31.6.154,2,443,allowed
,64.4.251.12,6,443,allowed
,64.62.160.9,12,443,allowed
,64.62.190.177,82,123,allowed
,64.74.236.31,1,443,allowed
,65.154.226.123,3,443,allowed
,65.49.18.150,1,80,allowed
,65.52.108.76,5,443,allowed
,65.55.252.93,2,443,allowed
,66.135.195.53,3,443,allowed
,66.135.196.209,1,443,allowed
,66.135.197.242,2,443,allowed
,66.135.200.43,2,443,allowed
,66.135.201.93,3,443,allowed
,66.135.202.233,1,443,allowed
,66.135.203.234,2,443,allowed
,66.135.204.232,2,443,allowed
,66.135.205.94,12,443,allowed
,66.135.209.124,2,443,allowed
,66.135.209.35,2,443,allowed
,66.135.211.100,2,443,allowed
,66.135.214.209,2,443,allowed
,66.151.147.234,12,443,allowed
,66.180.64.123,1,443,allowed
,66.218.84.139,2,443,allowed
,66.220.10.2,82,123,allowed
,66.225.223.31,9,443,allowed
,66.225.223.63,36,443,allowed
,66.228.42.59,57,123,allowed
,66.228.58.20,82,123,allowed
,66.228.59.187,84,123,allowed
,66.231.91.153,1,443,allowed
,66.232.99.7,296,443,allowed
,66.232.99.7,1,80,allowed
,66.6.32.28,4,443,allowed
,66.6.33.149,2,443,allowed
,66.6.33.159,5,443,allowed
,66.6.33.21,1,443,allowed
,66.6.33.28,1,443,allowed
,67.195.228.157,3,443,allowed
,67.195.229.45,15,443,allowed
,67.205.10.20,8,80,allowed
,67.212.160.42,1,443,allowed
,67.222.101.124,1,443,allowed
,67.226.210.14,1,443,allowed
,67.24.185.254,2,80,allowed
,68.128.209.5,6,22790,blocked
,68.180.240.52,12,443,allowed
,68.180.240.56,7,443,allowed
,68.232.203.70,1,80,allowed
,68.65.193.109,3,4287,allowed
,68.65.193.151,1,4282,allowed
,68.65.193.151,2,4287,allowed
,68.65.193.151,1,443,allowed
,68.65.193.223,3,4287,allowed
,68.65.193.223,2,443,allowed
,68.65.199.181,3,4287,allowed
,68.67.148.37,1,443,allowed
,69.10.161.7,81,123,allowed
,69.10.180.70,1,443,allowed
,69.10.182.70,1,443,allowed
,69.147.88.10,1,443,allowed
,69.147.88.13,10,443,allowed
,69.147.88.7,111,443,allowed
,69.147.88.8,129,443,allowed
,69.147.88.9,1,443,allowed
,69.147.90.224,1,443,allowed
,69.16.175.10,39,443,allowed
,69.16.175.42,31,443,allowed
,69.163.235.67,1,443,allowed
,69.164.198.192,82,123,allowed
,69.171.250.25,5,443,allowed
,69.171.250.52,7,443,allowed
,69.171.250.52,9,5222,allowed
,69.171.250.54,9,443,allowed
,69.174.248.224,4,443,allowed
,69.194.244.11,6,443,allowed
,69.194.244.13,1,443,allowed
,69.195.161.128,1,443,allowed
,69.195.162.128,1,443,allowed
,69.195.164.128,1,443,allowed
,69.195.169.128,2,443,allowed
,69.195.177.128,1,443,allowed
,69.195.180.128,1,443,allowed
,69.195.182.128,1,443,allowed
,69.195.183.128,2,443,allowed
,69.25.173.22,3,443,allowed
,69.25.173.24,2,443,allowed
,69.25.173.25,14,443,allowed
,69.28.178.169,1,443,allowed
,70.42.32.31,2,443,allowed
,70.42.32.63,1,443,allowed
,72.14.183.239,81,123,allowed
,72.167.18.239,23,80,allowed
,72.21.195.82,1,443,allowed
,72.21.202.25,3,443,allowed
,72.21.206.141,1,443,allowed
,72.21.207.143,2,443,allowed
,72.21.81.200,2,443,allowed
,72.21.81.240,9,80,allowed
,72.21.91.187,2,443,allowed
,72.21.91.29,86,80,allowed
,72.21.91.41,2,443,allowed
,72.21.91.66,13,443,allowed
,72.21.91.70,8,443,allowed
,72.21.91.8,2,443,allowed
,72.251.234.30,1,443,allowed
,72.34.250.75,2,443,allowed
,72.5.64.63,1,443,allowed
,74.119.117.129,7,443,allowed
,74.119.117.137,14,443,allowed
,74.119.117.146,11,443,allowed
,74.119.117.147,22,443,allowed
,74.119.117.148,4,443,allowed
,74.119.119.131,3,443,allowed
,74.119.119.150,2,443,allowed
,74.120.127.21,19,80,allowed
,74.120.184.194,12,443,allowed
,74.121.136.131,2,443,allowed
,74.125.103.121,1,443,allowed
,74.125.103.40,19,443,allowed
,74.125.103.41,11,443,allowed
,74.125.132.94,1,443,allowed
,74.125.134.127,7,19302,blocked
,74.125.135.108,11,993,allowed
,74.125.135.109,2,993,allowed
,74.125.135.157,2,443,allowed
,74.125.135.188,1,443,allowed
,74.125.135.188,1,5228,allowed
,74.125.135.189,1,443,allowed
,74.125.142.108,3,143,allowed
,74.125.142.108,3,585,allowed
,74.125.142.108,3,587,allowed
,74.125.142.108,54,993,allowed
,74.125.142.109,3,143,allowed
,74.125.142.109,3,585,allowed
,74.125.142.109,103,993,allowed
,74.125.142.154,7,443,allowed
,74.125.142.155,5,443,allowed
,74.125.142.156,2,443,allowed
,74.125.142.157,2,443,allowed
,74.125.142.188,12,5228,allowed
,74.125.142.189,45,443,allowed
,74.125.142.92,2,443,allowed
,74.125.142.95,2,443,allowed
,74.125.155.185,1,443,allowed
,74.125.157.6,27,443,allowed
,74.125.166.169,3,443,allowed
,74.125.166.171,2,443,allowed
,74.125.166.202,3,443,allowed
,74.125.170.184,2,443,allowed
,74.125.170.188,1,443,allowed
,74.125.170.204,7,443,allowed
,74.125.170.216,6,443,allowed
,74.125.170.218,3,443,allowed
,74.125.170.219,3,80,allowed
,74.125.170.220,10,443,allowed
,74.125.170.231,7,443,allowed
,74.125.170.231,6,80,allowed
,74.125.170.232,9,443,allowed
,74.125.170.235,13,443,allowed
,74.125.195.108,85,993,allowed
,74.125.195.109,103,993,allowed
,74.125.195.154,9,443,allowed
,74.125.195.155,3,443,allowed
,74.125.195.156,13,443,allowed
,74.125.195.157,3,443,allowed
,74.125.195.188,3,443,allowed
,74.125.195.188,5,5228,allowed
,74.125.195.189,73,443,allowed
,74.125.195.95,4,443,allowed
,74.125.197.108,4,993,allowed
,74.125.197.109,8,993,allowed
,74.125.197.154,1,443,allowed
,74.125.197.155,1,443,allowed
,74.125.197.156,3,443,allowed
,74.125.197.157,6,443,allowed
,74.125.197.188,1,443,allowed
,74.125.197.188,6,5228,allowed
,74.125.197.188,1,5228,blocked
,74.125.197.189,16,443,allowed
,74.125.199.108,4,993,allowed
,74.125.199.109,5,993,allowed
,74.125.199.188,4,5228,allowed
,74.125.199.189,6,443,allowed
,74.125.199.95,2,443,allowed
,74.125.20.101,2,443,allowed
,74.125.20.102,1,443,allowed
,74.125.20.108,1,587,allowed
,74.125.20.108,67,993,allowed
,74.125.20.109,2,587,allowed
,74.125.20.109,23,993,allowed
,74.125.20.113,2,443,allowed
,74.125.20.139,2,443,allowed
,74.125.20.154,11,443,allowed
,74.125.20.155,7,443,allowed
,74.125.20.156,4,443,allowed
,74.125.20.188,2,443,allowed
,74.125.20.188,4,5228,allowed
,74.125.20.188,1,5228,blocked
,74.125.20.189,57,443,allowed
,74.125.20.95,11,443,allowed
,74.125.201.94,1,443,allowed
,74.125.23.86,5,30066,blocked
,74.125.23.86,4,30435,blocked
,74.125.23.87,4,28092,blocked
,74.125.23.87,2,29804,blocked
,74.125.24.94,1,443,allowed
,74.125.250.61,4,19305,blocked
,74.125.250.61,2,443,allowed
,74.125.28.108,86,993,allowed
,74.125.28.109,64,993,allowed
,74.125.28.125,4,5222,allowed
,74.125.28.154,2,443,allowed
,74.125.28.157,1,443,allowed
,74.125.28.188,4,443,allowed
,74.125.28.188,15,5228,allowed
,74.125.28.189,31,443,allowed
,74.125.28.95,1,443,allowed
,74.125.39.15,5,26545,blocked
,74.125.39.15,2,27742,blocked
,74.125.70.94,1,443,allowed
,74.125.8.8,1,443,allowed
,74.208.26.225,221,123,allowed
,74.6.160.106,95,443,allowed
,74.6.160.107,66,443,allowed
,74.6.160.138,34,443,allowed
,74.6.160.73,9,443,allowed
,74.6.34.27,9,443,allowed
,74.82.131.246,1,80,allowed
,76.223.16.116,1,443,allowed
,76.223.30.75,1,443,allowed
,8.240.27.124,1,443,allowed
,8.249.117.254,2,80,allowed
,8.250.165.254,1,80,allowed
,8.252.192.126,1,80,allowed
,8.253.112.108,1,80,allowed
,8.253.197.102,1,80,allowed
,8.39.36.142,4,443,allowed
,8.39.36.143,3,443,allowed
,8.39.36.144,2,443,allowed
,8.39.36.145,42,443,allowed
,8.39.36.172,2,443,allowed
,8.39.36.173,5,443,allowed
,8.39.36.190,1,443,allowed
,8.39.36.194,7,443,allowed
,8.41.222.150,1,443,allowed
,8.5.128.122,1,443,allowed
,8.5.128.122,3,8801,allowed
,8.8.4.4,4,53,blocked
,8.8.8.8,41234,53,allowed
,8.8.8.8,30,53,blocked
