lhub_ts,Account_Name,_time,index,New_Process_ID,Process_Command_Line,Creator_Process_ID,New_Process_Name,Security_ID,ComputerName,Creator_Process_Name,Account_Domain
1.56088E+12,SPLUNK2$,2019-06-18T12:27:59.000-05:00,local,0x33a4,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\PresentationCore\90cd2ae4a88c23cc3f044043a99efabd\PresentationCore.ni.dll"" /noroot /LegacyServiceBehavior",0xa18,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:59.000-05:00,local,0x3304,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_32\System.Runtc259d85b#\fd053064a849cc3c32dfb1951c2e95d5\System.Runtime.WindowsRuntime.UI.Xaml.ni.dll"" /noroot /LegacyServiceBehavior",0x30c8,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:59.000-05:00,local,0x187c,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\Presentatioaec034ca#\bb850a621bc5e9327cbb46fbacfb31cb\PresentationFramework.Aero2.ni.dll"" /noroot /LegacyServiceBehavior",0xa18,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:59.000-05:00,local,0x10bc,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_32\System.Net.Http\99158d411563fe079bd65754950061f4\System.Net.Http.ni.dll"" /noroot /LegacyServiceBehavior",0x30c8,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:58.000-05:00,local,0x18c4,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\Presentatio5ae0f00f#\62a749d4966b416b3383976cfb337c89\PresentationFramework.ni.dll"" /noroot /LegacyServiceBehavior",0xa18,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:58.000-05:00,local,0x2344,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_32\System.Configuration\4a4fee8f88e331474d18180c821d28d9\System.Configuration.ni.dll"" /noroot /LegacyServiceBehavior",0x30c8,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:58.000-05:00,local,0x3ec,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\mscorlib\bef0a43af1bb9a52ee47a6f60bec2961\mscorlib.ni.dll"" /noroot /LegacyServiceBehavior",0xa18,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:58.000-05:00,local,0x2ca8,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_32\PresentationCore\b2486420fd37f50fed82bbbfd1d13e22\PresentationCore.ni.dll"" /noroot /LegacyServiceBehavior",0x30c8,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:58.000-05:00,local,0x1158,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\Microsoft.V9921e851#\7681b5daf6b9913b2597ad3162bb5e20\Microsoft.VisualBasic.ni.dll"" /noroot /LegacyServiceBehavior",0xa18,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:58.000-05:00,local,0x2ca4,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_32\Presentatioaec034ca#\6c934342a14856bfa3b80c97390dc867\PresentationFramework.Aero2.ni.dll"" /noroot /LegacyServiceBehavior",0x30c8,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:58.000-05:00,local,0x154c,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\CustomMarshalers\418fc2e12735c60533ddb41b2d9d2e7e\CustomMarshalers.ni.dll"" /noroot /LegacyServiceBehavior",0xa18,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:58.000-05:00,local,0x22c8,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe -StartupEvent 1b0 -InterruptEvent 0 -NGENProcess 13c -Pipe 1ac -Comment ""NGen Worker Process""",0x2c68,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:58.000-05:00,local,0x2c68,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" install ""System.Core, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089"" /NoDependencies /noroot /version:v4.0.30319 /LegacyServiceBehavior",0xa18,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:58.000-05:00,local,0xec,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe -StartupEvent 1c8 -InterruptEvent 0 -NGENProcess 1b4 -Pipe 1c4 -Comment ""NGen Worker Process""",0x2818,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:58.000-05:00,local,0x3194,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_32\Presentatio5ae0f00f#\3b65c8d3f3e9a310f0050fced46720df\PresentationFramework.ni.dll"" /noroot /LegacyServiceBehavior",0x30c8,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:58.000-05:00,local,0x2a98,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_32\mscorlib\a5a47e8e5e2880adecca43eb928673f1\mscorlib.ni.dll"" /noroot /LegacyServiceBehavior",0x30c8,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:58.000-05:00,local,0x227c,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 20c -InterruptEvent 0 -NGENProcess 1fc -Pipe 208 -Comment ""NGen Worker Process""",0x1438,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:58.000-05:00,local,0x2818,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" install ""System.Dynamic, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a"" /NoDependencies /noroot /version:v4.0.30319 /LegacyServiceBehavior",0xa18,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:58.000-05:00,local,0x1b00,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe -StartupEvent 1b0 -InterruptEvent 0 -NGENProcess 19c -Pipe 1ac -Comment ""NGen Worker Process""",0x370,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:58.000-05:00,local,0x370,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" install ""Microsoft.CSharp, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a"" /NoDependencies /noroot /version:v4.0.30319 /LegacyServiceBehavior",0xa18,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:58.000-05:00,local,0x15dc,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe -StartupEvent 1bc -InterruptEvent 0 -NGENProcess 1a8 -Pipe 1b8 -Comment ""NGen Worker Process""",0xf5c,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:58.000-05:00,local,0xf5c,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" install ""System.Security, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a"" /NoDependencies /noroot /version:v4.0.30319 /LegacyServiceBehavior",0xa18,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:58.000-05:00,local,0x1438,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" install ""System.Core, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089"" /NoDependencies /noroot /version:v4.0.30319 /LegacyServiceBehavior",0x30c8,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:58.000-05:00,local,0x738,C:\WINDOWS\system32\wbem\wmiprvse.exe -secured -Embedding,0x1ec,C:\Windows\System32\wbem\WmiPrvSE.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:57.000-05:00,local,0x2b88,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior",0x30c8,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:57.000-05:00,local,0x20,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior",0xa18,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:57.000-05:00,local,0x29c8,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" RemoveTaskDelayStartTrigger /LegacyServiceBehavior",0xa18,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:57.000-05:00,local,0x23c8,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" RemoveTaskDelayStartTrigger /LegacyServiceBehavior",0x30c8,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:57.000-05:00,local,0x3358,C:\WINDOWS\system32\svchost.exe -k LocalService -s W32Time,0x37c,C:\Windows\System32\svchost.exe,admin,Splunk2,C:\Windows\System32\services.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:57.000-05:00,local,0x2a00,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,0x30c8,C:\Windows\System32\conhost.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:57.000-05:00,local,0x1968,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,0xa18,C:\Windows\System32\conhost.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:57.000-05:00,local,0x2d14,C:\WINDOWS\system32\CompatTelRunner.exe -m:invagent.dll -f:RunUpdate -cv:iXn1wzXW60Gy05ri.5,0xbf4,C:\Windows\System32\CompatTelRunner.exe,admin,Splunk2,C:\Windows\System32\CompatTelRunner.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:57.000-05:00,local,0xa18,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:1028",0x2080,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,admin,Splunk2,C:\Windows\System32\taskhostw.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:57.000-05:00,local,0x30c8,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:396",0x2080,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe,admin,Splunk2,C:\Windows\System32\taskhostw.exe,WORKGROUP
1.56088E+12,LOCAL SERVICE,2019-06-18T12:27:57.000-05:00,local,0x2d4c,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,0x30d4,C:\Windows\System32\conhost.exe,admin,Splunk2,C:\Windows\System32\sc.exe,NT AUTHORITY
1.56088E+12,SPLUNK2$,2019-06-18T12:27:57.000-05:00,local,0x124c,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,0x1340,C:\Windows\System32\conhost.exe,admin,Splunk2,C:\Windows\System32\dmclient.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:57.000-05:00,local,0xa74,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,0x13f8,C:\Windows\System32\conhost.exe,admin,Splunk2,C:\Windows\System32\DiskSnapshot.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:57.000-05:00,local,0x1578,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,0xbf4,C:\Windows\System32\conhost.exe,admin,Splunk2,C:\Windows\System32\CompatTelRunner.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:57.000-05:00,local,0x1658,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,0x123c,C:\Windows\System32\conhost.exe,admin,Splunk2,C:\Windows\System32\dstokenclean.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:57.000-05:00,local,0xbf4,C:\WINDOWS\system32\compattelrunner.exe -maintenance,0x7e0,C:\Windows\System32\CompatTelRunner.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:57.000-05:00,local,0x29d8,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,0x1cfc,C:\Windows\System32\conhost.exe,admin,Splunk2,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.1905.4-0\MpCmdRun.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:57.000-05:00,local,0x1cfc,"""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.1905.4-0\MpCmdRun.exe"" Scan -ScheduleJob -ScanTrigger 55",0x7e0,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.1905.4-0\MpCmdRun.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:57.000-05:00,local,0x2080,taskhostw.exe,0x7e0,C:\Windows\System32\taskhostw.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:57.000-05:00,local,0x30d4,C:\WINDOWS\system32\sc.exe start w32time task_started,0x7e0,C:\Windows\System32\sc.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:57.000-05:00,local,0x2200,taskhostw.exe,0x7e0,C:\Windows\System32\taskhostw.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:57.000-05:00,local,0x13f8,C:\WINDOWS\system32\disksnapshot.exe -z,0x7e0,C:\Windows\System32\DiskSnapshot.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:57.000-05:00,local,0x1340,C:\WINDOWS\system32\dmclient.exe,0x7e0,C:\Windows\System32\dmclient.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:57.000-05:00,local,0x123c,C:\WINDOWS\system32\dstokenclean.exe,0x7e0,C:\Windows\System32\dstokenclean.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:13.000-05:00,local,0x1f30,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s wisvc,0x37c,C:\Windows\System32\svchost.exe,admin,Splunk2,C:\Windows\System32\services.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:13.000-05:00,local,0x2f74,C:\WINDOWS\system32\svchost.exe -k wusvcs -p -s WaaSMedicSvc,0x37c,C:\Windows\System32\svchost.exe,admin,Splunk2,C:\Windows\System32\services.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:13.000-05:00,local,0x18a0,C:\WINDOWS\system32\usoclient.exe StartScan,0x7e0,C:\Windows\System32\UsoClient.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56088E+12,Gord,2019-06-18T12:26:32.000-05:00,local,0x3384,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=18438537847201118915 --renderer-client-id=2742 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=7124 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56088E+12,SPLUNK2$,2019-06-18T12:26:28.000-05:00,local,0x274c,C:\WINDOWS\system32\svchost.exe -k appmodel -p -s camsvc,0x37c,C:\Windows\System32\svchost.exe,admin,Splunk2,C:\Windows\System32\services.exe,WORKGROUP
1.56088E+12,Gord,2019-06-18T12:24:32.000-05:00,local,0x31d4,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=14749579440961467337 --renderer-client-id=2741 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=11196 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56088E+12,Gord,2019-06-18T12:20:32.000-05:00,local,0x28c8,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=694061479312612720 --renderer-client-id=2740 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=10864 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56088E+12,Gord,2019-06-18T12:18:32.000-05:00,local,0x25d4,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=16435231039323169264 --renderer-client-id=2739 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=7856 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56088E+12,Gord,2019-06-18T12:14:32.000-05:00,local,0x2ac4,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=432351887785111430 --renderer-client-id=2738 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=6508 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
